HEADER
VTF File Version,1.0
VTF File Type,0
PID,3685888
Generated on,2026-01-02 17:20:35
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2024.2

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
14,READ
9,WRITE
17,siu_core_v5
16,subgraph_kernel_plan5_v1
11,xrt::bo::address
5,xrt::bo::bo
15,xrt::bo::read
6,xrt::bo::size
8,xrt::bo::sync
7,xrt::bo::write
1,xrt::device::device
2,xrt::device::load_xclbin
4,xrt::kernel::group_id
3,xrt::kernel::kernel
10,xrt::run::run
12,xrt::run::start
13,xrt::run::wait

EVENTS
119,0,52518.062342,1,API_CALL,6
120,119,52518.062517,1,API_CALL,6
121,0,52518.064741,1,API_CALL,7
122,121,52518.069001,1,API_CALL,7
123,0,52518.071731,1,API_CALL,6
124,123,52518.071906,1,API_CALL,6
125,0,52518.073836,1,API_CALL,7
126,125,52518.078001,1,API_CALL,7
127,0,52518.080800,1,API_CALL,6
128,127,52518.081310,1,API_CALL,6
129,0,52518.086220,1,API_CALL,7
130,129,52518.090455,1,API_CALL,7
131,0,52518.093529,1,API_CALL,6
132,131,52518.093789,1,API_CALL,6
133,0,52518.095689,1,API_CALL,7
134,133,52518.099990,1,API_CALL,7
135,0,52518.102499,1,API_CALL,6
136,135,52518.102744,1,API_CALL,6
137,0,52518.104539,1,API_CALL,7
138,137,52518.108699,1,API_CALL,7
139,0,52518.111114,1,API_CALL,6
140,139,52518.111284,1,API_CALL,6
141,0,52518.113083,1,API_CALL,7
142,141,52518.117138,1,API_CALL,7
143,0,52518.120013,1,API_CALL,6
144,143,52518.120238,1,API_CALL,6
145,0,52518.122433,1,API_CALL,7
146,145,52518.126553,1,API_CALL,7
147,0,52518.129218,1,API_CALL,6
148,147,52518.129438,1,API_CALL,6
149,0,52518.131303,1,API_CALL,7
150,149,52518.135387,1,API_CALL,7
151,0,52518.138112,1,API_CALL,6
152,151,52518.138272,1,API_CALL,6
153,0,52518.140027,1,API_CALL,7
154,153,52518.144477,1,API_CALL,7
155,0,52518.147002,1,API_CALL,6
156,155,52518.147162,1,API_CALL,6
157,0,52518.149136,1,API_CALL,7
158,157,52518.153406,1,API_CALL,7
159,0,52518.155882,1,API_CALL,6
160,159,52518.156117,1,API_CALL,6
161,0,52518.158027,1,API_CALL,7
162,161,52518.162181,1,API_CALL,7
163,0,52518.164841,1,API_CALL,6
164,163,52518.164996,1,API_CALL,6
165,0,52518.166761,1,API_CALL,7
166,165,52518.170870,1,API_CALL,7
167,0,52518.173486,1,API_CALL,6
168,167,52518.173727,1,API_CALL,6
169,0,52518.175626,1,API_CALL,7
170,169,52518.179810,1,API_CALL,7
171,0,52518.182385,1,API_CALL,6
172,171,52518.182595,1,API_CALL,6
173,0,52518.184375,1,API_CALL,7
174,173,52518.188575,1,API_CALL,7
175,0,52518.191549,1,API_CALL,6
176,175,52518.191719,1,API_CALL,6
177,0,52518.194319,1,API_CALL,7
178,177,52518.198549,1,API_CALL,7
179,0,52518.201339,1,API_CALL,6
180,179,52518.201569,1,API_CALL,6
181,0,52518.203894,1,API_CALL,7
182,181,52518.208558,1,API_CALL,7
183,0,52518.211099,1,API_CALL,6
184,183,52518.211254,1,API_CALL,6
185,0,52518.213189,1,API_CALL,7
186,185,52518.217338,1,API_CALL,7
187,0,52518.219978,1,API_CALL,6
188,187,52518.220148,1,API_CALL,6
189,0,52518.222048,1,API_CALL,7
190,189,52518.226247,1,API_CALL,7
191,0,52518.229563,1,API_CALL,6
192,191,52518.229747,1,API_CALL,6
193,0,52518.231672,1,API_CALL,7
194,193,52518.247866,1,API_CALL,7
195,0,52518.250451,1,API_CALL,6
196,195,52518.250636,1,API_CALL,6
197,0,52518.252727,1,API_CALL,7
198,197,52518.253686,1,API_CALL,7
199,0,52518.256541,1,API_CALL,6
200,199,52518.256676,1,API_CALL,6
201,0,52518.258436,1,API_CALL,7
202,201,52518.259541,1,API_CALL,7
203,0,52518.261851,1,API_CALL,6
204,203,52518.261986,1,API_CALL,6
205,0,52518.263750,1,API_CALL,7
206,205,52518.264786,1,API_CALL,7
207,0,52518.267566,1,API_CALL,7
208,207,52518.267750,1,API_CALL,7
209,0,52518.270376,1,API_CALL,6
210,209,52518.270461,1,API_CALL,6
211,0,52518.286705,1,API_CALL,8
212,0,52518.286789,3,API_CALL,9
213,211,52541.805321,1,API_CALL,8
214,212,52541.805321,3,API_CALL,9
215,0,52541.829650,1,API_CALL,6
216,215,52541.829889,1,API_CALL,6
217,0,52541.837964,1,API_CALL,8
218,0,52541.838048,3,API_CALL,9
219,217,52565.274159,1,API_CALL,8
220,218,52565.274159,3,API_CALL,9
221,0,52565.297792,1,API_CALL,6
222,221,52565.298033,1,API_CALL,6
223,0,52565.306362,1,API_CALL,8
224,0,52565.306447,3,API_CALL,9
225,223,52587.492674,1,API_CALL,8
226,224,52587.492674,3,API_CALL,9
227,0,52587.516432,1,API_CALL,6
228,227,52587.516622,1,API_CALL,6
229,0,52587.524048,1,API_CALL,8
230,0,52587.524138,3,API_CALL,9
231,229,52609.394721,1,API_CALL,8
232,230,52609.394721,3,API_CALL,9
233,0,52609.419114,1,API_CALL,6
234,233,52609.419359,1,API_CALL,6
235,0,52609.427414,1,API_CALL,8
236,0,52609.427498,3,API_CALL,9
237,235,52631.022432,1,API_CALL,8
238,236,52631.022432,3,API_CALL,9
239,0,52631.046225,1,API_CALL,6
240,239,52631.046485,1,API_CALL,6
241,0,52631.055685,1,API_CALL,8
242,0,52631.055769,3,API_CALL,9
243,241,52652.676902,1,API_CALL,8
244,242,52652.676902,3,API_CALL,9
245,0,52652.701105,1,API_CALL,6
246,245,52652.701370,1,API_CALL,6
247,0,52652.708845,1,API_CALL,8
248,0,52652.708930,3,API_CALL,9
249,247,52674.210968,1,API_CALL,8
250,248,52674.210968,3,API_CALL,9
251,0,52674.235356,1,API_CALL,6
252,251,52674.235611,1,API_CALL,6
253,0,52674.243076,1,API_CALL,8
254,0,52674.243161,3,API_CALL,9
